"parametros";"val_Sim"
"gamma2";0.87912659691959
"gamma2";0.533207141316666
"gamma2";1.03936054757921
"gamma2";0.635352445629722
"gamma2";0.7364730311969
"gamma2";0.794505484936684
"gamma2";0.63215918029992
"gamma2";0.829957542726696
"gamma2";0.929235839250917
"gamma2";0.868410169124662
"gamma2";0.928874163239632
"gamma2";0.89111050597927
"gamma2";0.729028627575517
"gamma2";0.830145699139545
"gamma2";0.931240114774719
"gamma2";0.884058986342056
"gamma2";0.943783254035405
"gamma2";0.812372636255892
"gamma2";0.762170166553922
"gamma2";0.616859054657459
"gamma2";0.875201136612619
"gamma2";0.893994796347055
"gamma2";0.953062414874885
"gamma2";0.909890463523068
"gamma2";1.06856528123393
"gamma2";0.877807500050914
"gamma2";0.905188765708768
"gamma2";0.783132624862597
"gamma2";0.919931789199089
"gamma2";1.09999999999999
"gamma2";0.934368241617941
"gamma2";0.923447535999085
"gamma2";0.978489073023355
"gamma2";0.941030649595861
"gamma2";0.740347619630349
"gamma2";0.895984477812577
"gamma2";0.849197105632489
"gamma2";0.917990795704598
"gamma2";0.948071746861823
"gamma2";0.509121537209259
"gamma2";0.874618833737761
"gamma2";0.893864367332366
"gamma2";0.669769349733947
"gamma2";0.912547558778704
"gamma2";0.936722103849444
"gamma2";0.849302626360687
"gamma2";0.908729983749504
"gamma2";0.92062885553228
"gamma2";0.442495984487135
"gamma2";0.903101424741312
"gamma2";0.639410253651789
"gamma2";0.884724245801703
"gamma2";0.832160434452386
"gamma2";0.988259687077051
"gamma2";0.908152691742341
"gamma2";0.926900013426051
"gamma2";0.914564803047774
"gamma2";0.57624552552724
"gamma2";0.997725698568122
"gamma2";0.932231242211266
"gamma2";0.897787930892355
"gamma2";0.777995135224022
"gamma2";0.67113336765898
"gamma2";0.882703589362159
"gamma2";0.655102063813502
"beta0";0.922062597913081
"beta0";0.760986855147428
"beta0";0.886453594408251
"beta0";0.773468550093238
"beta0";0.538868211223896
"beta0";0.979113516558724
"beta0";0.75544662138489
"beta0";0.637561395262637
"beta0";0.853014757096038
"beta0";0.787498222542963
"beta0";0.901306232005335
"beta0";0.936751777243565
"beta0";0.896643700723147
"beta0";0.90798268749712
"beta0";0.873012676783596
"beta0";0.922319677293545
"beta0";0.687940079362801
"beta0";0.931183603940197
"beta0";0.641933263112722
"beta0";0.687339116373481
"beta0";0.89083160371057
"beta0";0.908760715139036
"beta0";0.896292297438743
"beta0";0.878678491368767
"beta0";0.899646821639243
"beta0";0.525789042214781
"beta0";0.912657604305538
"beta0";0.888503499404992
"beta0";0.660418926825687
"beta0";0.47744373386328
"beta0";1.0717375322506
"beta0";0.903080546212135
"beta0";0.705972313213134
"beta0";0.672201006042905
"beta0";0.873308103405226
"beta0";0.860067382453199
"beta0";0.558265587113893
"beta0";0.940819822952683
"beta0";0.77021247324987
"beta0";1.0487997171041
"beta0";0.800475262114235
"beta0";1.03261968138001
"beta0";0.607396661755727
"beta0";0.912915092764571
"beta0";0.923007076159034
"beta0";0.806785510651554
"beta0";0.0668839813373365
"beta0";0.672561965475627
"beta0";0.926295074023379
"beta0";0.925526865352866
"beta0";0.960903411001767
"beta0";1.03485657073044
"beta0";0.651019592934502
"beta0";0.760825337454663
"beta0";0.639433670277054
"beta0";0.929537835223452
"beta0";0.877438737291765
"beta0";0.913187411409504
"beta0";0.893320432439189
"beta0";0.921099270461492
"beta0";1.03839767865535
"beta0";0.884497191183815
"beta0";0.841439770694504
"beta0";0.602752690939446
"beta0";0.896779032041569
"beta0";0.92659760557026
"beta0";0.888968156412273
"beta0";0.569234241606485
"beta0";0.709948538694887
"beta0";0.90237775701597
"beta0";0.888110111372482
"beta0";0.878499142740477
"beta0";0.840130824835258
"beta0";0.951825686755233
"beta0";0.880397483169296
"beta0";0.934270095015959
"beta0";0.292237613834653
"beta0";0.913742223262265
"beta0";1.1
"beta0";0.92996376350524
"beta0";0.841964794013506
"beta0";0.990318169005819
"beta0";0.977340444680459
"beta0";0.902077441545164
"beta0";0.900819056847197
"beta0";0.97580229418761
"beta0";0.921843421842928
"beta0";0.733067146895831
"beta0";0.741044113844254
"beta0";0.897231526567275
"beta0";0.641322739503741
"beta0";0.879496939652538
"beta0";0.544457315626683
"beta0";0.600308553254072
"beta0";0.887439158320129
"beta0";0.923277660034792
"beta0";1.1
"beta0";0.836902426272539
"beta0";0.917952844591791
"beta0";0.916535336335975
"beta1";0.784780829158781
"beta1";0.835461781285255
"beta1";0.553266081170828
"beta1";0.914397387516792
"beta1";0.56728895337608
"beta1";0.92976536573702
"beta1";0.913885146215618
"beta1";0.873986390885363
"beta1";0.873488412103144
"beta1";0.908607148564733
"beta1";0.93029601674209
"beta1";0.823288568111065
"beta1";0.886377721448102
"beta1";0.322002933151329
"beta1";0.834717910609953
"beta1";0.869915735931749
"beta1";0.935193002719679
"beta1";0.776605559301724
"beta1";0.908308723847579
"beta1";0.764610869461564
"beta1";0.275815782370325
"beta1";0.566976252124754
"beta1";0.645351097237375
"beta1";0.862989942951198
"beta1";0.914297172259499
"beta1";1.07253428866377
"beta1";0.705677209326903
"beta1";0.878277284753162
"beta1";0.907305716811549
"beta1";0.850847353759478
"beta1";0.866344531878967
"beta1";0.807970025714431
"beta1";0.901563695779653
"beta1";0.908892016920521
"beta1";0.76076709858565
"beta1";0.70750408750015
"beta1";0.908447805862925
"beta1";0.487532499705035
"beta1";0.918054378570886
"beta1";0.877094596562686
"beta1";0.890668574725895
"beta1";0.884767666146025
"beta1";0.758465596067824
"beta1";0.765773446276712
"beta1";0.695334497143064
"beta1";0.936372915398155
"beta1";0.760607467473714
"beta1";0.913854851674853
"beta1";0.897795138850258
"beta1";0.886395702600641
"beta1";0.781386385401482
"beta1";0.922075866654053
"beta1";0.893190041268153
"beta1";0.549077686029754
"beta1";0.699233712295743
"beta1";0.974843885522691
"beta1";1.00454938869144
"beta1";0.911533920947457
"beta1";0.832205323602275
"beta1";0.882834152921676
"beta1";0.919474906204944
"beta1";0.895864799925562
"beta1";0.169452859455965
"beta1";0.93253532078238
"beta1";0.902358942936385
"beta1";0.743405953270655
"beta1";0.478763490829243
"beta1";0.948484663308817
"beta1";0.887884598527854
"beta1";0.819492388858607
"beta1";0.867272822138938
"beta1";0.88979519972245
"beta1";0.897324834129557
"beta1";0.905432268628957
"beta1";0.80187426193665
"beta1";0.858964258924197
"beta1";0.652940193145583
"beta1";0.547312939333751
"beta1";0.563665524103403
"beta1";0.938957185807637
"beta1";0.907603185753804
"beta1";0.639295308564693
"beta1";0.761862576725113
"beta1";0.906119131871241
"beta1";0.87611999634017
"beta1";0.896423527534746
"beta1";0.931360053730021
"beta1";0.903141636646752
"beta1";0.926139193477099
"beta1";0.690516825391456
"beta1";0.949880612920917
"beta1";0.920261430377569
"beta1";1.07263249560168
"beta1";0.688022139261456
"beta1";0.931479216585065
"beta1";0.898481245337711
"beta1";0.755805889453346
"beta1";0.936265040234807
"beta1";0.916409141079949
"beta1";0.888724595775017
"beta2";0.212755345919191
"beta2";0.18217490047401
"beta2";0.233697459911738
"beta2";0.0631834526904816
"beta2";0.203061613230286
"beta2";0.285246194876015
"beta2";0.225445146242993
"beta2";0.29884962555587
"beta2";0.206985416631932
"beta2";0.2226549435536
"beta2";0.268849846361784
"beta2";0.278922873035968
"beta2";0.288940607065649
"beta2";0.204298926930721
"beta2";0.243357389880853
"beta2";0.331363140935099
"beta2";0.208204209444339
"beta2";0.198759523084902
"beta2";0.235028189405051
"beta2";0.0877246801413722
"beta2";0.311854888133862
"beta2";0.282924299707006
"beta2";0.214738474258498
"beta2";0.148486475911959
"beta2";0.157081894777679
"beta2";0.211311052070269
"beta2";0.190446328780864
"beta2";0.225357061935677
"beta2";0.219344333643504
"beta2";0.280971542035794
"beta2";0.240391322235782
"beta2";0.190118533345754
"beta2";0.299999999999997
"beta2";0.201251053721654
"beta2";0.278476556027811
"beta2";0.134775849536819
"beta2";0.204757483278462
"beta2";0.224249274370613
"beta2";0.464033687506043
"beta2";0.230574249218611
"beta2";0.260473403533571
"beta2";0.203303292792344
"beta2";0.149697020109119
"beta2";0.210959982998403
"beta2";0.276524506514742
"beta2";0.203276862034635
"beta2";0.196827880513788
"beta2";0.189178245645334
"beta2";0.193636732362861
"beta2";0.28288615339636
"beta2";0.371015974692891
"beta2";0.179195269290041
"beta2";0.182146583290859
"beta2";0.20938294005738
"beta2";0.302066894464683
"beta2";0.306350561506518
"beta2";0.216077360742189
"beta2";0.109349139545124
"beta2";0.186986650078735
"beta2";0.286370689119257
"beta2";0.228186126134546
"beta2";0.207751269744379
"beta2";0.207430224121165
"beta2";0.223896730148664
"beta2";0.180642340119427
"beta2";0.194186917982869
"beta2";0.203605452701428
"beta2";0.160822823437103
"beta2";0.195711702227555
"beta2";0.274758974143845
"beta2";0.087076051254365
"beta2";0.17553071839149
"beta2";0.206352535351258
"beta2";0.216473863432765
"beta2";0.148617527489276
"beta2";0.148021099800115
"beta2";0.208319556714071
"beta2";0.208904032210546
"beta2";0.23879491495843
"beta2";0.299999999999983
"beta2";0.346182970628065
"beta2";0.237312749931193
"beta2";0.613075069265468
"beta2";0.1743588851732
"beta2";0.371076547256099
"beta2";0.277745452061471
"beta2";0.201100600690818
"beta2";0.0492842555690262
"beta2";0.22988520466657
"beta2";0.211948545191037
"beta2";0.212770076756689
"beta2";0.19470327806399
"beta2";0.0905504490020558
"beta2";0.174694882392324
"beta2";0.213085739683496
"beta2";0.203864727202691
"beta2";0.208556608802194
"beta2";0.211593597145233
"beta2";0.226661554629782
"beta2";0.107553311727547
"phi1";0.205782688939274
"phi1";0.154697175322038
"phi1";0.206360986514866
"phi1";0.236413950508056
"phi1";0.160773359374299
"phi1";0.242910769375501
"phi1";0.265663748872544
"phi1";0.219126758017802
"phi1";0.199895182664566
"phi1";0.215381735453283
"phi1";0.205605677212966
"phi1";0.221253736202537
"phi1";0.203663269860204
"phi1";0.231022095024587
"phi1";0.244893597709753
"phi1";0.201899848380476
"phi1";0.249953802909795
"phi1";0.207676558564776
"phi1";0.437344059720368
"phi1";0.189150273978803
"phi1";0.224068541727281
"phi1";0.222890046580264
"phi1";0.222820445126614
"phi1";0.245587914081501
"phi1";0.18699900958408
"phi1";0.202229493572799
"phi1";0.206002052053609
"phi1";0.155945909147887
"phi1";0.123013734302693
"phi1";0.223437290561928
"phi1";0.157886671541456
"phi1";0.268913798597592
"phi1";0.235706552015224
"phi1";0.232603725825452
"phi1";0.256036331399606
"phi1";0.170138345206635
"phi1";0.194980040744772
"phi1";0.176899362078933
"phi1";0.275478160865581
"phi1";0.185323758251784
"phi1";0.247280337956305
"phi1";0.18000134511254
"phi1";0.211285870268549
"phi1";0.226699037525882
"phi1";0.221954910536068
"phi1";0.0923056855677278
"phi1";0.270425410267573
"phi1";0.210639506623221
"phi1";0.208039948847659
"phi1";0.217929348843559
"phi1";0.170814188414633
"phi1";0.182577027684019
"phi1";0.211448148721578
"phi1";0.199855949606887
"phi1";0.205430654079862
"phi1";0.238226475504144
"phi1";0.217119406482154
"phi1";0.221518098214869
"phi1";0.19199259953499
"phi1";0.270430415507485
"phi1";0.217300132320757
"phi1";0.299999999999998
"phi1";0.110436991894875
"phi1";0.217422659221688
"phi1";0.217250181449001
"phi1";0.214185375576695
"phi1";0.249556742492808
"phi1";0.199525372331958
"phi1";0.272954389106696
"phi1";-0.0401724544337635
"phi1";0.212959140940633
"phi1";0.212161807493722
"phi1";0.225402859604016
"phi1";0.185735691849858
"phi1";0.254407977792936
"phi1";0.297416787009795
"phi1";0.112291481646693
"phi1";0.168291793385311
"phi1";0.182042887206479
"phi1";0.187932538313816
"phi1";0.189003041496389
"phi1";0.210490164314301
"phi1";0.230797959789304
"phi1";0.238512030977808
"phi1";0.128286103263104
"phi1";0.199552222431784
"phi1";0.186796854001052
"phi1";0.217897799185512
"phi1";0.189536611838553
"phi1";0.210676130463662
"phi1";0.205056801033436
"phi1";0.174993221541176
"phi1";0.229251920214831
"phi1";0.215836197988503
"phi1";0.244666235982579
"phi1";0.229758682811091
"phi1";0.146491068202415
"phi1";0.21116867192579
"phi1";0.165777900645916
"phi1";0.184860911009278
"rho";0.26214854156844
"rho";0.187378784496547
"rho";0.225051574584572
"rho";0.23714060686862
"rho";0.208818274314237
"rho";0.147331345379781
"rho";0.220352847829798
"rho";0.192548344489269
"rho";0.208878634189259
"rho";0.200863130024739
"rho";0.26948749859944
"rho";0.186929930452
"rho";0.209996273774469
"rho";0.202681856713402
"rho";0.27022433422635
"rho";0.205110285487067
"rho";0.092746699892953
"rho";0.469278965124003
"rho";0.247726909951997
"rho";0.189929212307758
"rho";0.237929618946166
"rho";0.127123897774639
"rho";0.140371426117621
"rho";0.26865159320433
"rho";0.248800858978785
"rho";0.231862063749996
"rho";0.0167757552172703
"rho";0.459856519733586
"rho";0.385948678208439
"rho";0.209982674182569
"rho";0.209916604786134
"rho";0.213362398925248
"rho";-0.00810648566293217
"rho";0.205269284767821
"rho";0.181387346126669
"rho";0.196433142855179
"rho";0.4567648995166
"rho";0.277339122853629
"rho";0.236740859370832
"rho";0.29502324608325
"rho";0.195029680304466
"rho";0.415959217320414
"rho";0.133851488962045
"rho";0.205635669251956
"rho";0.170918530425751
"rho";0.203749083380704
"rho";0.211216403603401
"rho";0.178068778157395
"rho";0.152486944204652
"rho";0.244527209208533
"rho";0.209654384193186
"rho";0.224745677970053
"rho";0.144139435858077
"rho";0.0522589718206665
"rho";0.18372007111371
"rho";0.181933128021739
"rho";0.198033729520168
"rho";0.227892016495027
"rho";0.187171994141428
"rho";0.287403098286432
"rho";0.200344747480943
"rho";0.195770915751936
"rho";0.170336250324103
"rho";0.227600239987358
"rho";0.299999999999997
"rho";0.202082934875838
"rho";0.214389275336722
"rho";0.233560779616638
"rho";0.225334266775359
"rho";0.139409794092741
"rho";0.193951627582066
"rho";0.167177789175151
"rho";0.224887648782343
"rho";0.226763679866079
"rho";0.188346878797174
"rho";0.182717764383855
"rho";0.213019510337761
"rho";0.148893330835752
"rho";0.221121656289711
"rho";0.218076704011874
"rho";0.191622923974004
"rho";0.195157163856225
"rho";0.224393691618498
"rho";0.149124457213659
"rho";0.203663959600282
"rho";0.165422931121609
"rho";0.212282281340397
"rho";0.165733204468015
"rho";0.232987072217572
"rho";0.213490796482663
"rho";0.221513387633588
"rho";0.215029227617878
"rho";0.146007892210614
"rho";0.253023407394908
"rho";0.205556866062184
"rho";0.199367102860445
"rho";0.115165571456148
"rho";0.112033458395209
"rho";0.200781445061232
"rho";-0.05994411735433
"gamma0";0.215392924487565
"gamma0";0.153536775430724
"gamma0";0.219934623085441
"gamma0";0.274355652851855
"gamma0";0.192038532646466
"gamma0";0.241815637408499
"gamma0";0.199046908366541
"gamma0";0.209257116026441
"gamma0";0.199499886068383
"gamma0";0.137777420033729
"gamma0";0.221677636704921
"gamma0";0.212586686505165
"gamma0";0.1928228888763
"gamma0";0.203913052894577
"gamma0";0.179846440326488
"gamma0";0.229639668691604
"gamma0";0.406936271013069
"gamma0";0.223335614694076
"gamma0";0.197107374176634
"gamma0";0.218468495165752
"gamma0";0.210460518138521
"gamma0";0.209924529553565
"gamma0";0.198788567562853
"gamma0";0.188064772189309
"gamma0";0.201209153309171
"gamma0";0.248939709023211
"gamma0";0.211985449966368
"gamma0";0.206225278294595
"gamma0";0.179237435272073
"gamma0";0.193386500456248
"gamma0";0.285155535200413
"gamma0";0.204642764417003
"gamma0";0.182448982928829
"gamma0";0.102991201137563
"gamma0";0.186354459169068
"gamma0";0.167205470484028
"gamma0";0.102326266209631
"gamma0";0.235882221130957
"gamma0";0.184423479448773
"gamma0";0.275850765735833
"gamma0";0.212991808906313
"gamma0";0.269573573557932
"gamma0";-0.570080240172892
"gamma0";0.213490762746468
"gamma0";0.212353304889064
"gamma0";0.178998985669445
"gamma0";0.388151628013855
"gamma0";0.279983010403023
"gamma0";0.227705740274366
"gamma0";0.233406935944795
"gamma0";0.237105982680552
"gamma0";0.269229681046642
"gamma0";0.317821889326061
"gamma0";0.198721792731652
"gamma0";0.17769954889062
"gamma0";0.210340349715
"gamma0";0.209236483149047
"gamma0";0.213642752457666
"gamma0";0.20111555639329
"gamma0";0.223532717227766
"gamma0";0.269279567080333
"gamma0";0.225193598382831
"gamma0";0.255496636097577
"gamma0";0.19669807242584
"gamma0";0.205036248656254
"gamma0";0.18181444930354
"gamma0";0.192752658629764
"gamma0";0.0739274620141374
"gamma0";0.114543024873281
"gamma0";0.201708904767442
"gamma0";0.183507306002543
"gamma0";0.186472393320417
"gamma0";0.181615337289361
"gamma0";0.231536029757851
"gamma0";0.197504044546057
"gamma0";0.21202298714059
"gamma0";0.376519521604674
"gamma0";0.212606518525992
"gamma0";0.3
"gamma0";0.214739857020158
"gamma0";0.205752507401937
"gamma0";0.238878323899767
"gamma0";0.243434966686152
"gamma0";0.226127345526402
"gamma0";0.207161407612111
"gamma0";0.237859113535265
"gamma0";0.218855035444973
"gamma0";0.142714406160656
"gamma0";0.197389960274927
"gamma0";0.205411561310677
"gamma0";-0.111215275625021
"gamma0";0.19590371323984
"gamma0";0.337215087710504
"gamma0";0.188295555037924
"gamma0";0.203645889600724
"gamma0";0.229487190543741
"gamma0";0.299999999999999
"gamma0";0.171873770192527
"gamma0";0.205180353300948
"gamma0";0.213952596287164
"gamma1";0.150416610961965
"gamma1";0.171854741350031
"gamma1";0.297249824256336
"gamma1";0.209312484131229
"gamma1";0.358309272008617
"gamma1";0.220324947478251
"gamma1";0.220966347146388
"gamma1";0.209355981097794
"gamma1";0.197558718301198
"gamma1";0.214238082106438
"gamma1";0.2105781652443
"gamma1";0.181040147863119
"gamma1";0.207826367151064
"gamma1";0.466231682770482
"gamma1";0.320058831166549
"gamma1";0.188489296418483
"gamma1";0.213964577731616
"gamma1";0.15538761959088
"gamma1";0.206031670680711
"gamma1";0.0497722332150233
"gamma1";0.533889353668116
"gamma1";0.174037963007973
"gamma1";0.327099575740647
"gamma1";0.193870434406088
"gamma1";0.217179089685975
"gamma1";0.286862768117145
"gamma1";0.221422037307096
"gamma1";0.200320588363641
"gamma1";0.200001406458027
"gamma1";0.174914318541799
"gamma1";0.201577703171088
"gamma1";0.224272413267448
"gamma1";0.217535611157879
"gamma1";0.209888291988926
"gamma1";0.187933628531552
"gamma1";0.110607009393953
"gamma1";0.191696008503213
"gamma1";0.348515385662434
"gamma1";0.197297522549861
"gamma1";0.191389176351673
"gamma1";0.195377759717502
"gamma1";0.200805095292423
"gamma1";0.153932839378645
"gamma1";0.145149995547952
"gamma1";0.310050555615194
"gamma1";0.213071459365502
"gamma1";0.160001694194955
"gamma1";0.201594043837139
"gamma1";0.199590372239452
"gamma1";0.201520886566194
"gamma1";-0.0059775741387646
"gamma1";0.218132716956249
"gamma1";0.202554418147343
"gamma1";0.219223624146467
"gamma1";0.250876454433625
"gamma1";0.252975767407177
"gamma1";0.26402175901041
"gamma1";0.23839341338091
"gamma1";0.207929298866708
"gamma1";0.188059365850587
"gamma1";0.221226242082779
"gamma1";0.202615589742133
"gamma1";0.0504744573676652
"gamma1";0.196909778130212
"gamma1";0.21033241295732
"gamma1";0.177284842264778
"gamma1";0.318529528960126
"gamma1";0.2202321347306
"gamma1";0.199554073717875
"gamma1";0.136437992441904
"gamma1";0.183222241020046
"gamma1";0.200254671918884
"gamma1";0.207129672861778
"gamma1";0.200946283585327
"gamma1";0.203347886365566
"gamma1";0.161506314832163
"gamma1";0.355844620344817
"gamma1";0.197935452367832
"gamma1";0.326580230160855
"gamma1";0.22173781158474
"gamma1";0.211479239123137
"gamma1";0.185051154745164
"gamma1";0.186797756864619
"gamma1";0.214905887246686
"gamma1";0.207609695287135
"gamma1";0.183131693951083
"gamma1";0.205359432421792
"gamma1";0.185304347891561
"gamma1";0.206683309780733
"gamma1";0.046928262971947
"gamma1";0.237348389163518
"gamma1";0.207310183095138
"gamma1";0.288509038071963
"gamma1";-0.177298780712018
"gamma1";0.217231968385431
"gamma1";0.205927790627411
"gamma1";0.0859278726258508
"gamma1";0.203545436726797
"gamma1";0.211237245832861
"gamma1";0.20954863613218
"gamma2";0.975546677998661
"gamma2";0.994122319648898
"gamma2";1.0216021989384
"gamma2";0.975970711549484
"gamma2";0.975681396057844
"gamma2";1.08554858673255
"gamma2";1.01808186646242
"gamma2";1.00939428001357
"gamma2";0.971127257966544
"gamma2";1.00148438616183
"gamma2";1.06570237293664
"gamma2";1.10110988247922
"gamma2";1.08471305712548
"gamma2";0.984540537321445
"gamma2";1.01115422279977
"gamma2";0.888430412857149
"gamma2";0.913382127331513
"gamma2";0.974399383698332
"gamma2";1.01181547384914
"gamma2";0.970089068092003
"gamma2";1.07012732907829
"gamma2";1.03537470894452
"gamma2";1.00620475012079
"gamma2";0.934657340330889
"gamma2";0.946655981631941
"gamma2";0.953714853577169
"gamma2";0.985639006895329
"gamma2";0.936518924035544
"gamma2";1.00832945271045
"gamma2";1.06024808302831
"gamma2";0.998435507373505
"gamma2";0.979245296934266
"gamma2";1.1
"gamma2";1.00256826221375
"gamma2";1.08086572373889
"gamma2";0.885007282937103
"gamma2";0.983593352939419
"gamma2";1.02051414945415
"gamma2";0.710282021871004
"gamma2";1.00302232824709
